date,Occurence_in_News,Occurence_in_Google,Occurence_in_Google_normalized
2021-11-15,1,5,0.05
2021-11-16,1,7,0.07
2021-11-17,2,6,0.06
2021-11-18,1,5,0.05
2021-11-19,0,4,0.04
2021-11-20,0,4,0.04
2021-11-21,0,5,0.05
2021-11-22,0,5,0.05
2021-11-23,0,5,0.05
2021-11-24,0,5,0.05
2021-11-25,0,5,0.05
2021-11-26,3,6,0.06
2021-11-27,0,5,0.05
2021-11-28,0,5,0.05
2021-11-29,0,5,0.05
2021-11-30,0,5,0.05
2021-12-01,7,6,0.06
2021-12-02,1,6,0.06
2021-12-03,1,6,0.06
2021-12-04,0,9,0.09
2021-12-05,0,8,0.08
2021-12-06,0,9,0.09
2021-12-07,3,13,0.13
2021-12-08,2,13,0.13
2021-12-09,0,10,0.1
2021-12-10,2,9,0.09
2021-12-11,2,8,0.08
2021-12-12,0,8,0.08
2021-12-13,1,8,0.08
2021-12-14,1,7,0.07
2021-12-15,0,7,0.07
2021-12-16,1,7,0.07
2021-12-17,2,6,0.06
2021-12-18,0,6,0.06
2021-12-19,0,6,0.06
2021-12-20,0,6,0.06
2021-12-21,1,6,0.06
2021-12-22,0,7,0.07
2021-12-23,4,7,0.07
2021-12-24,1,6,0.06
2021-12-25,0,7,0.07
2021-12-26,0,7,0.07
2021-12-27,0,5,0.05
2021-12-28,0,6,0.06
2021-12-29,1,5,0.05
2021-12-30,1,6,0.06
2021-12-31,0,6,0.06
2022-01-01,0,5,0.05
2022-01-02,0,5,0.05
2022-01-03,0,6,0.06
2022-01-04,0,5,0.05
2022-01-05,0,5,0.05
2022-01-06,0,5,0.05
2022-01-07,0,6,0.06
2022-01-08,0,6,0.06
2022-01-09,1,6,0.06
2022-01-10,1,7,0.07
2022-01-11,0,7,0.07
2022-01-12,0,6,0.06
2022-01-13,2,7,0.07
2022-01-14,5,11,0.11
2022-01-15,4,14,0.14
2022-01-16,1,10,0.1
2022-01-17,8,10,0.1
2022-01-18,10,12,0.12
2022-01-19,10,19,0.19
2022-01-20,2,24,0.24
2022-01-21,5,24,0.24
2022-01-22,4,27,0.27
2022-01-23,2,29,0.29
2022-01-24,4,56,0.56
2022-01-25,2,54,0.54
2022-01-26,6,45,0.45
2022-01-27,10,35,0.35
2022-01-28,6,32,0.32
2022-01-29,2,28,0.28
2022-01-30,2,28,0.28
2022-01-31,5,25,0.25
2022-02-01,2,20,0.2
2022-02-02,2,22,0.22
2022-02-03,1,20,0.2
2022-02-04,1,19,0.19
2022-02-05,0,18,0.18
2022-02-06,2,23,0.23
2022-02-07,3,25,0.25
2022-02-08,0,24,0.24
2022-02-09,0,18,0.18
2022-02-10,0,20,0.2
2022-02-11,2,50,0.5
2022-02-12,3,100,1.0
2022-02-13,2,0,
2021-11-07,1,62,0.62
2021-11-08,0,100,1.0
2021-11-09,2,66,0.66
2021-11-10,0,54,0.54
2021-11-11,1,79,0.79
2021-11-12,0,85,0.85
2021-11-13,0,48,0.48
2021-11-14,0,43,0.43
2021-11-15,0,95,0.95
2021-11-16,1,68,0.68
2021-11-17,0,56,0.56
2021-11-18,0,85,0.85
2021-11-19,0,52,0.52
2021-11-20,0,36,0.36
2021-11-21,1,54,0.54
2021-11-22,3,96,0.96
2021-11-23,1,64,0.64
2021-11-24,0,54,0.54
2021-11-25,1,60,0.6
2021-11-26,0,36,0.36
2021-11-27,0,33,0.33
2021-11-28,0,51,0.51
2021-11-29,1,53,0.53
2021-11-30,0,92,0.92
2021-12-01,1,62,0.62
2021-12-02,4,77,0.77
2021-12-03,1,45,0.45
2021-12-04,0,37,0.37
2021-12-05,0,54,0.54
2021-12-06,1,64,0.64
2021-12-07,4,50,0.5
2021-12-08,1,47,0.47
2021-12-09,0,62,0.62
2021-12-10,0,31,0.31
2021-12-11,0,58,0.58
2021-12-12,0,48,0.48
2021-12-13,0,58,0.58
2021-12-14,0,68,0.68
2021-12-15,0,41,0.41
2021-12-16,0,65,0.65
2021-12-17,0,49,0.49
2021-12-18,0,41,0.41
2021-12-19,0,48,0.48
2021-12-20,1,52,0.52
2021-12-21,0,54,0.54
2021-12-22,0,34,0.34
2021-12-23,1,21,0.21
2021-12-24,0,26,0.26
2021-12-25,1,31,0.31
2021-12-26,2,21,0.21
2021-12-27,0,28,0.28
2021-12-28,1,20,0.2
2021-12-29,1,11,0.11
2021-12-30,0,35,0.35
2021-12-31,0,13,0.13
2022-01-01,0,29,0.29
2022-01-02,1,32,0.32
2022-01-03,0,38,0.38
2022-01-04,0,77,0.77
2022-01-05,0,33,0.33
2022-01-06,1,63,0.63
2022-01-07,0,52,0.52
2022-01-08,0,32,0.32
2022-01-09,0,49,0.49
2022-01-10,2,57,0.57
2022-01-11,7,65,0.65
2022-01-12,0,77,0.77
2022-01-13,0,63,0.63
2022-01-14,1,39,0.39
2022-01-15,0,36,0.36
2022-01-16,0,54,0.54
2022-01-17,1,34,0.34
2022-01-18,1,70,0.7
2022-01-19,1,79,0.79
2022-01-20,3,64,0.64
2022-01-21,2,52,0.52
2022-01-22,0,33,0.33
2022-01-23,0,52,0.52
2022-01-24,1,69,0.69
2022-01-25,0,69,0.69
2022-01-26,1,77,0.77
2022-01-27,1,68,0.68
2022-01-28,1,65,0.65
2022-01-29,0,38,0.38
2022-01-30,3,36,0.36
2022-01-31,1,38,0.38
2022-02-01,0,79,0.79
2022-02-02,0,51,0.51
2022-02-03,1,57,0.57
2022-02-04,0,76,0.76
2022-02-05,1,25,0.25
2022-02-06,1,37,0.37
2022-02-07,0,62,0.62
2022-02-08,0,46,0.46
2022-02-09,0,81,0.81
2022-02-10,0,56,0.56
2022-02-11,1,48,0.48
2022-02-12,0,53,0.53
2022-02-13,0,0,
2021-11-07,0,44,0.44
2021-11-08,0,69,0.69
2021-11-09,0,20,0.2
2021-11-10,0,48,0.48
2021-11-11,0,47,0.47
2021-11-12,0,51,0.51
2021-11-13,0,45,0.45
2021-11-14,0,11,0.11
2021-11-15,0,60,0.6
2021-11-16,0,63,0.63
2021-11-17,0,77,0.77
2021-11-18,0,10,0.1
2021-11-19,0,30,0.3
2021-11-20,0,22,0.22
2021-11-21,0,32,0.32
2021-11-22,0,77,0.77
2021-11-23,0,86,0.86
2021-11-24,1,29,0.29
2021-11-25,0,48,0.48
2021-11-26,0,59,0.59
2021-11-27,0,22,0.22
2021-11-28,0,43,0.43
2021-11-29,1,38,0.38
2021-11-30,0,19,0.19
2021-12-01,0,28,0.28
2021-12-02,0,39,0.39
2021-12-03,0,89,0.89
2021-12-04,1,32,0.32
2021-12-05,0,98,0.98
2021-12-06,1,67,0.67
2021-12-07,0,58,0.58
2021-12-08,0,79,0.79
2021-12-09,1,89,0.89
2021-12-10,0,42,0.42
2021-12-11,0,45,0.45
2021-12-12,0,67,0.67
2021-12-13,2,60,0.6
2021-12-14,1,69,0.69
2021-12-15,0,60,0.6
2021-12-16,0,50,0.5
2021-12-17,1,21,0.21
2021-12-18,0,35,0.35
2021-12-19,0,12,0.12
2021-12-20,0,74,0.74
2021-12-21,0,52,0.52
2021-12-22,1,31,0.31
2021-12-23,1,65,0.65
2021-12-24,0,73,0.73
2021-12-25,2,66,0.66
2021-12-26,0,12,0.12
2021-12-27,1,43,0.43
2021-12-28,3,32,0.32
2021-12-29,4,32,0.32
2021-12-30,1,65,0.65
2021-12-31,3,23,0.23
2022-01-01,0,12,0.12
2022-01-02,1,35,0.35
2022-01-03,0,31,0.31
2022-01-04,0,81,0.81
2022-01-05,0,72,0.72
2022-01-06,0,50,0.5
2022-01-07,0,31,0.31
2022-01-08,0,11,0.11
2022-01-09,1,90,0.9
2022-01-10,1,29,0.29
2022-01-11,3,39,0.39
2022-01-12,1,10,0.1
2022-01-13,2,100,1.0
2022-01-14,2,63,0.63
2022-01-15,1,33,0.33
2022-01-16,0,34,0.34
2022-01-17,2,90,0.9
2022-01-18,2,10,0.1
2022-01-19,2,79,0.79
2022-01-20,1,85,0.85
2022-01-21,0,63,0.63
2022-01-22,1,12,0.12
2022-01-23,1,57,0.57
2022-01-24,0,29,0.29
2022-01-25,1,46,0.46
2022-01-26,0,61,0.61
2022-01-27,3,31,0.31
2022-01-28,2,21,0.21
2022-01-29,2,0,0.0
2022-01-30,1,82,0.82
2022-01-31,2,52,0.52
2022-02-01,2,61,0.61
2022-02-02,3,41,0.41
2022-02-03,2,71,0.71
2022-02-04,0,0,0.0
2022-02-05,1,23,0.23
2022-02-06,0,46,0.46
2022-02-07,0,52,0.52
2022-02-08,0,61,0.61
2022-02-09,0,61,0.61
2022-02-10,0,41,0.41
2022-02-11,0,53,0.53
2022-02-12,0,70,0.7
2022-02-13,0,0,
2021-11-07,0,90,0.9
2021-11-08,0,97,0.97
2021-11-09,2,95,0.95
2021-11-10,1,92,0.92
2021-11-11,2,88,0.88
2021-11-12,2,85,0.85
2021-11-13,0,80,0.8
2021-11-14,0,92,0.92
2021-11-15,0,100,1.0
2021-11-16,1,97,0.97
2021-11-17,0,97,0.97
2021-11-18,0,93,0.93
2021-11-19,0,88,0.88
2021-11-20,0,84,0.84
2021-11-21,0,92,0.92
2021-11-22,0,95,0.95
2021-11-23,4,97,0.97
2021-11-24,0,92,0.92
2021-11-25,0,92,0.92
2021-11-26,2,86,0.86
2021-11-27,1,78,0.78
2021-11-28,0,88,0.88
2021-11-29,1,92,0.92
2021-11-30,0,92,0.92
2021-12-01,0,89,0.89
2021-12-02,1,90,0.9
2021-12-03,0,87,0.87
2021-12-04,0,78,0.78
2021-12-05,0,88,0.88
2021-12-06,0,91,0.91
2021-12-07,1,94,0.94
2021-12-08,2,95,0.95
2021-12-09,0,91,0.91
2021-12-10,2,85,0.85
2021-12-11,0,82,0.82
2021-12-12,1,91,0.91
2021-12-13,0,98,0.98
2021-12-14,0,93,0.93
2021-12-15,1,93,0.93
2021-12-16,1,86,0.86
2021-12-17,0,78,0.78
2021-12-18,0,69,0.69
2021-12-19,0,79,0.79
2021-12-20,0,86,0.86
2021-12-21,1,79,0.79
2021-12-22,0,74,0.74
2021-12-23,2,73,0.73
2021-12-24,1,60,0.6
2021-12-25,1,68,0.68
2021-12-26,0,68,0.68
2021-12-27,1,73,0.73
2021-12-28,2,73,0.73
2021-12-29,0,73,0.73
2021-12-30,2,68,0.68
2021-12-31,0,63,0.63
2022-01-01,2,71,0.71
2022-01-02,0,79,0.79
2022-01-03,0,85,0.85
2022-01-04,1,83,0.83
2022-01-05,0,81,0.81
2022-01-06,0,82,0.82
2022-01-07,0,79,0.79
2022-01-08,1,75,0.75
2022-01-09,1,86,0.86
2022-01-10,0,84,0.84
2022-01-11,2,84,0.84
2022-01-12,1,87,0.87
2022-01-13,3,84,0.84
2022-01-14,2,83,0.83
2022-01-15,0,74,0.74
2022-01-16,0,85,0.85
2022-01-17,0,91,0.91
2022-01-18,4,87,0.87
2022-01-19,0,88,0.88
2022-01-20,0,85,0.85
2022-01-21,1,82,0.82
2022-01-22,1,79,0.79
2022-01-23,3,82,0.82
2022-01-24,1,90,0.9
2022-01-25,1,87,0.87
2022-01-26,0,86,0.86
2022-01-27,0,86,0.86
2022-01-28,2,77,0.77
2022-01-29,0,79,0.79
2022-01-30,0,79,0.79
2022-01-31,0,87,0.87
2022-02-01,0,88,0.88
2022-02-02,3,83,0.83
2022-02-03,0,86,0.86
2022-02-04,0,79,0.79
2022-02-05,0,71,0.71
2022-02-06,0,81,0.81
2022-02-07,0,87,0.87
2022-02-08,1,86,0.86
2022-02-09,0,83,0.83
2022-02-10,0,80,0.8
2022-02-11,0,82,0.82
2022-02-12,0,71,0.71
2022-02-13,0,0,
2021-11-07,0,92,0.92
2021-11-08,0,82,0.82
2021-11-09,1,89,0.89
2021-11-10,1,90,0.9
2021-11-11,0,77,0.77
2021-11-12,1,79,0.79
2021-11-13,0,76,0.76
2021-11-14,4,93,0.93
2021-11-15,1,91,0.91
2021-11-16,3,69,0.69
2021-11-17,2,69,0.69
2021-11-18,0,71,0.71
2021-11-19,1,80,0.8
2021-11-20,0,71,0.71
2021-11-21,0,66,0.66
2021-11-22,4,67,0.67
2021-11-23,2,85,0.85
2021-11-24,0,77,0.77
2021-11-25,1,63,0.63
2021-11-26,1,63,0.63
2021-11-27,2,59,0.59
2021-11-28,1,63,0.63
2021-11-29,0,81,0.81
2021-11-30,0,69,0.69
2021-12-01,2,70,0.7
2021-12-02,1,80,0.8
2021-12-03,5,72,0.72
2021-12-04,0,66,0.66
2021-12-05,1,82,0.82
2021-12-06,0,98,0.98
2021-12-07,2,100,1.0
2021-12-08,0,87,0.87
2021-12-09,1,92,0.92
2021-12-10,0,85,0.85
2021-12-11,2,70,0.7
2021-12-12,3,55,0.55
2021-12-13,1,84,0.84
2021-12-14,0,76,0.76
2021-12-15,3,64,0.64
2021-12-16,3,74,0.74
2021-12-17,0,73,0.73
2021-12-18,2,47,0.47
2021-12-19,2,60,0.6
2021-12-20,3,83,0.83
2021-12-21,1,65,0.65
2021-12-22,5,69,0.69
2021-12-23,2,79,0.79
2021-12-24,2,67,0.67
2021-12-25,9,76,0.76
2021-12-26,2,69,0.69
2021-12-27,6,70,0.7
2021-12-28,6,49,0.49
2021-12-29,10,53,0.53
2021-12-30,5,61,0.61
2021-12-31,7,59,0.59
2022-01-01,4,73,0.73
2022-01-02,4,61,0.61
2022-01-03,1,58,0.58
2022-01-04,0,60,0.6
2022-01-05,0,53,0.53
2022-01-06,0,50,0.5
2022-01-07,0,69,0.69
2022-01-08,1,68,0.68
2022-01-09,5,58,0.58
2022-01-10,7,61,0.61
2022-01-11,7,63,0.63
2022-01-12,4,57,0.57
2022-01-13,6,54,0.54
2022-01-14,7,53,0.53
2022-01-15,1,57,0.57
2022-01-16,12,50,0.5
2022-01-17,2,75,0.75
2022-01-18,6,61,0.61
2022-01-19,8,57,0.57
2022-01-20,8,77,0.77
2022-01-21,5,60,0.6
2022-01-22,4,65,0.65
2022-01-23,4,61,0.61
2022-01-24,4,71,0.71
2022-01-25,8,59,0.59
2022-01-26,8,65,0.65
2022-01-27,1,63,0.63
2022-01-28,6,77,0.77
2022-01-29,8,64,0.64
2022-01-30,3,67,0.67
2022-01-31,6,70,0.7
2022-02-01,4,67,0.67
2022-02-02,5,58,0.58
2022-02-03,3,67,0.67
2022-02-04,1,75,0.75
2022-02-05,0,58,0.58
2022-02-06,1,57,0.57
2022-02-07,1,70,0.7
2022-02-08,2,63,0.63
2022-02-09,1,94,0.94
2022-02-10,0,82,0.82
2022-02-11,0,79,0.79
2022-02-12,7,77,0.77
2022-02-13,2,0,
2021-11-07,0,18,0.18
2021-11-08,0,41,0.41
2021-11-09,0,24,0.24
2021-11-10,0,24,0.24
2021-11-11,0,42,0.42
2021-11-12,0,13,0.13
2021-11-13,0,41,0.41
2021-11-14,0,41,0.41
2021-11-15,0,8,0.08
2021-11-16,0,22,0.22
2021-11-17,0,19,0.19
2021-11-18,0,8,0.08
2021-11-19,0,8,0.08
2021-11-20,0,22,0.22
2021-11-21,0,13,0.13
2021-11-22,4,16,0.16
2021-11-23,0,43,0.43
2021-11-24,0,24,0.24
2021-11-25,0,35,0.35
2021-11-26,0,40,0.4
2021-11-27,1,13,0.13
2021-11-28,0,18,0.18
2021-11-29,1,27,0.27
2021-11-30,0,35,0.35
2021-12-01,3,23,0.23
2021-12-02,0,16,0.16
2021-12-03,1,24,0.24
2021-12-04,0,40,0.4
2021-12-05,0,13,0.13
2021-12-06,0,36,0.36
2021-12-07,1,43,0.43
2021-12-08,0,33,0.33
2021-12-09,1,45,0.45
2021-12-10,0,38,0.38
2021-12-11,0,23,0.23
2021-12-12,0,18,0.18
2021-12-13,0,20,0.2
2021-12-14,0,36,0.36
2021-12-15,0,20,0.2
2021-12-16,0,0,0.0
2021-12-17,0,13,0.13
2021-12-18,0,5,0.05
2021-12-19,0,29,0.29
2021-12-20,0,26,0.26
2021-12-21,0,4,0.04
2021-12-22,0,26,0.26
2021-12-23,0,31,0.31
2021-12-24,0,15,0.15
2021-12-25,0,32,0.32
2021-12-26,1,40,0.4
2021-12-27,3,48,0.48
2021-12-28,1,13,0.13
2021-12-29,2,26,0.26
2021-12-30,1,27,0.27
2021-12-31,1,10,0.1
2022-01-01,0,100,1.0
2022-01-02,0,33,0.33
2022-01-03,0,25,0.25
2022-01-04,0,8,0.08
2022-01-05,0,38,0.38
2022-01-06,0,37,0.37
2022-01-07,0,21,0.21
2022-01-08,0,23,0.23
2022-01-09,1,28,0.28
2022-01-10,0,32,0.32
2022-01-11,0,36,0.36
2022-01-12,2,20,0.2
2022-01-13,0,17,0.17
2022-01-14,1,43,0.43
2022-01-15,3,23,0.23
2022-01-16,0,55,0.55
2022-01-17,2,20,0.2
2022-01-18,0,20,0.2
2022-01-19,0,48,0.48
2022-01-20,4,24,0.24
2022-01-21,13,26,0.26
2022-01-22,3,33,0.33
2022-01-23,4,23,0.23
2022-01-24,1,40,0.4
2022-01-25,1,4,0.04
2022-01-26,0,33,0.33
2022-01-27,1,30,0.3
2022-01-28,2,17,0.17
2022-01-29,0,24,0.24
2022-01-30,2,39,0.39
2022-01-31,2,25,0.25
2022-02-01,3,34,0.34
2022-02-02,2,8,0.08
2022-02-03,0,8,0.08
2022-02-04,0,26,0.26
2022-02-05,0,29,0.29
2022-02-06,0,34,0.34
2022-02-07,1,30,0.3
2022-02-08,0,33,0.33
2022-02-09,0,21,0.21
2022-02-10,0,13,0.13
2022-02-11,0,30,0.3
2022-02-12,1,0,0.0
2022-02-13,0,0,
2021-11-07,0,21,0.21
2021-11-08,0,24,0.24
2021-11-09,1,27,0.27
2021-11-10,1,27,0.27
2021-11-11,1,50,0.5
2021-11-12,1,66,0.66
2021-11-13,1,54,0.54
2021-11-14,7,98,0.98
2021-11-15,4,100,1.0
2021-11-16,4,67,0.67
2021-11-17,1,53,0.53
2021-11-18,3,61,0.61
2021-11-19,1,55,0.55
2021-11-20,3,49,0.49
2021-11-21,1,45,0.45
2021-11-22,2,58,0.58
2021-11-23,4,67,0.67
2021-11-24,1,65,0.65
2021-11-25,2,40,0.4
2021-11-26,0,42,0.42
2021-11-27,1,27,0.27
2021-11-28,0,38,0.38
2021-11-29,2,41,0.41
2021-11-30,0,37,0.37
2021-12-01,2,36,0.36
2021-12-02,3,64,0.64
2021-12-03,1,57,0.57
2021-12-04,0,56,0.56
2021-12-05,0,40,0.4
2021-12-06,0,39,0.39
2021-12-07,1,31,0.31
2021-12-08,0,34,0.34
2021-12-09,0,26,0.26
2021-12-10,0,30,0.3
2021-12-11,0,23,0.23
2021-12-12,0,35,0.35
2021-12-13,1,31,0.31
2021-12-14,0,34,0.34
2021-12-15,1,25,0.25
2021-12-16,0,26,0.26
2021-12-17,1,27,0.27
2021-12-18,1,28,0.28
2021-12-19,2,22,0.22
2021-12-20,1,27,0.27
2021-12-21,0,35,0.35
2021-12-22,0,25,0.25
2021-12-23,0,15,0.15
2021-12-24,1,12,0.12
2021-12-25,1,15,0.15
2021-12-26,0,14,0.14
2021-12-27,0,20,0.2
2021-12-28,1,15,0.15
2021-12-29,0,20,0.2
2021-12-30,1,20,0.2
2021-12-31,3,12,0.12
2022-01-01,0,15,0.15
2022-01-02,0,22,0.22
2022-01-03,0,22,0.22
2022-01-04,0,18,0.18
2022-01-05,1,18,0.18
2022-01-06,2,19,0.19
2022-01-07,1,17,0.17
2022-01-08,0,13,0.13
2022-01-09,1,17,0.17
2022-01-10,0,19,0.19
2022-01-11,2,17,0.17
2022-01-12,0,14,0.14
2022-01-13,0,15,0.15
2022-01-14,0,16,0.16
2022-01-15,0,21,0.21
2022-01-16,1,24,0.24
2022-01-17,0,19,0.19
2022-01-18,0,17,0.17
2022-01-19,2,17,0.17
2022-01-20,2,19,0.19
2022-01-21,1,14,0.14
2022-01-22,0,15,0.15
2022-01-23,1,15,0.15
2022-01-24,0,22,0.22
2022-01-25,0,15,0.15
2022-01-26,6,36,0.36
2022-01-27,1,21,0.21
2022-01-28,2,16,0.16
2022-01-29,0,14,0.14
2022-01-30,2,15,0.15
2022-01-31,0,19,0.19
2022-02-01,1,18,0.18
2022-02-02,0,12,0.12
2022-02-03,0,16,0.16
2022-02-04,0,11,0.11
2022-02-05,0,17,0.17
2022-02-06,0,16,0.16
2022-02-07,0,15,0.15
2022-02-08,0,15,0.15
2022-02-09,0,14,0.14
2022-02-10,0,13,0.13
2022-02-11,0,14,0.14
2022-02-12,0,8,0.08
2022-02-13,0,0,
2021-11-07,0,65,0.65
2021-11-08,1,89,0.89
2021-11-09,1,84,0.84
2021-11-10,0,81,0.81
2021-11-11,0,81,0.81
2021-11-12,0,90,0.9
2021-11-13,0,81,0.81
2021-11-14,0,60,0.6
2021-11-15,0,88,0.88
2021-11-16,1,80,0.8
2021-11-17,3,83,0.83
2021-11-18,1,85,0.85
2021-11-19,0,85,0.85
2021-11-20,7,86,0.86
2021-11-21,2,58,0.58
2021-11-22,1,82,0.82
2021-11-23,0,83,0.83
2021-11-24,0,83,0.83
2021-11-25,2,63,0.63
2021-11-26,2,82,0.82
2021-11-27,1,71,0.71
2021-11-28,4,67,0.67
2021-11-29,0,91,0.91
2021-11-30,1,89,0.89
2021-12-01,1,87,0.87
2021-12-02,1,88,0.88
2021-12-03,4,100,1.0
2021-12-04,0,75,0.75
2021-12-05,1,68,0.68
2021-12-06,1,87,0.87
2021-12-07,0,87,0.87
2021-12-08,0,86,0.86
2021-12-09,1,94,0.94
2021-12-10,0,94,0.94
2021-12-11,0,80,0.8
2021-12-12,2,65,0.65
2021-12-13,0,88,0.88
2021-12-14,1,87,0.87
2021-12-15,3,91,0.91
2021-12-16,0,86,0.86
2021-12-17,0,89,0.89
2021-12-18,0,80,0.8
2021-12-19,0,61,0.61
2021-12-20,0,86,0.86
2021-12-21,0,86,0.86
2021-12-22,3,86,0.86
2021-12-23,0,89,0.89
2021-12-24,0,85,0.85
2021-12-25,0,48,0.48
2021-12-26,0,57,0.57
2021-12-27,0,84,0.84
2021-12-28,2,84,0.84
2021-12-29,3,87,0.87
2021-12-30,1,89,0.89
2021-12-31,0,91,0.91
2022-01-01,1,57,0.57
2022-01-02,2,60,0.6
2022-01-03,1,87,0.87
2022-01-04,0,86,0.86
2022-01-05,1,90,0.9
2022-01-06,0,88,0.88
2022-01-07,1,88,0.88
2022-01-08,0,75,0.75
2022-01-09,1,55,0.55
2022-01-10,2,82,0.82
2022-01-11,4,82,0.82
2022-01-12,2,82,0.82
2022-01-13,3,81,0.81
2022-01-14,1,88,0.88
2022-01-15,4,75,0.75
2022-01-16,2,59,0.59
2022-01-17,1,76,0.76
2022-01-18,5,84,0.84
2022-01-19,5,90,0.9
2022-01-20,4,85,0.85
2022-01-21,2,88,0.88
2022-01-22,5,77,0.77
2022-01-23,0,59,0.59
2022-01-24,1,82,0.82
2022-01-25,1,83,0.83
2022-01-26,2,79,0.79
2022-01-27,4,86,0.86
2022-01-28,1,90,0.9
2022-01-29,1,72,0.72
2022-01-30,4,61,0.61
2022-01-31,5,92,0.92
2022-02-01,0,99,0.99
2022-02-02,1,90,0.9
2022-02-03,1,89,0.89
2022-02-04,0,93,0.93
2022-02-05,3,80,0.8
2022-02-06,0,62,0.62
2022-02-07,1,89,0.89
2022-02-08,2,86,0.86
2022-02-09,0,88,0.88
2022-02-10,0,88,0.88
2022-02-11,0,97,0.97
2022-02-12,1,80,0.8
2022-02-13,2,0,
2021-11-07,0,46,0.46
2021-11-08,0,99,0.99
2021-11-09,0,89,0.89
2021-11-10,0,74,0.74
2021-11-11,0,72,0.72
2021-11-12,0,73,0.73
2021-11-13,0,42,0.42
2021-11-14,2,57,0.57
2021-11-15,2,76,0.76
2021-11-16,0,78,0.78
2021-11-17,0,78,0.78
2021-11-18,1,65,0.65
2021-11-19,0,60,0.6
2021-11-20,0,50,0.5
2021-11-21,0,49,0.49
2021-11-22,0,85,0.85
2021-11-23,0,82,0.82
2021-11-24,1,75,0.75
2021-11-25,1,70,0.7
2021-11-26,2,54,0.54
2021-11-27,1,33,0.33
2021-11-28,0,47,0.47
2021-11-29,0,69,0.69
2021-11-30,0,79,0.79
2021-12-01,0,75,0.75
2021-12-02,1,71,0.71
2021-12-03,0,58,0.58
2021-12-04,1,50,0.5
2021-12-05,0,38,0.38
2021-12-06,0,64,0.64
2021-12-07,0,92,0.92
2021-12-08,0,84,0.84
2021-12-09,0,93,0.93
2021-12-10,1,56,0.56
2021-12-11,0,40,0.4
2021-12-12,0,39,0.39
2021-12-13,0,75,0.75
2021-12-14,0,71,0.71
2021-12-15,0,79,0.79
2021-12-16,1,74,0.74
2021-12-17,0,73,0.73
2021-12-18,1,36,0.36
2021-12-19,0,33,0.33
2021-12-20,0,61,0.61
2021-12-21,0,75,0.75
2021-12-22,1,48,0.48
2021-12-23,0,50,0.5
2021-12-24,0,27,0.27
2021-12-25,0,31,0.31
2021-12-26,1,33,0.33
2021-12-27,1,58,0.58
2021-12-28,0,48,0.48
2021-12-29,0,51,0.51
2021-12-30,2,41,0.41
2021-12-31,0,39,0.39
2022-01-01,0,38,0.38
2022-01-02,0,53,0.53
2022-01-03,0,59,0.59
2022-01-04,0,71,0.71
2022-01-05,0,69,0.69
2022-01-06,0,71,0.71
2022-01-07,1,65,0.65
2022-01-08,0,55,0.55
2022-01-09,0,48,0.48
2022-01-10,3,86,0.86
2022-01-11,0,65,0.65
2022-01-12,1,100,1.0
2022-01-13,2,89,0.89
2022-01-14,1,85,0.85
2022-01-15,2,50,0.5
2022-01-16,0,41,0.41
2022-01-17,1,81,0.81
2022-01-18,6,84,0.84
2022-01-19,1,82,0.82
2022-01-20,1,83,0.83
2022-01-21,0,59,0.59
2022-01-22,0,56,0.56
2022-01-23,0,48,0.48
2022-01-24,1,76,0.76
2022-01-25,1,74,0.74
2022-01-26,4,89,0.89
2022-01-27,1,87,0.87
2022-01-28,0,80,0.8
2022-01-29,0,42,0.42
2022-01-30,1,46,0.46
2022-01-31,0,78,0.78
2022-02-01,1,75,0.75
2022-02-02,2,85,0.85
2022-02-03,0,63,0.63
2022-02-04,0,80,0.8
2022-02-05,1,39,0.39
2022-02-06,0,43,0.43
2022-02-07,2,93,0.93
2022-02-08,2,89,0.89
2022-02-09,0,75,0.75
2022-02-10,1,90,0.9
2022-02-11,0,70,0.7
2022-02-12,0,43,0.43
2022-02-13,0,0,
2021-11-07,0,21,0.21
2021-11-08,0,30,0.3
2021-11-09,1,27,0.27
2021-11-10,0,32,0.32
2021-11-11,1,52,0.52
2021-11-12,2,22,0.22
2021-11-13,0,21,0.21
2021-11-14,0,17,0.17
2021-11-15,0,31,0.31
2021-11-16,1,34,0.34
2021-11-17,0,42,0.42
2021-11-18,1,44,0.44
2021-11-19,1,35,0.35
2021-11-20,1,16,0.16
2021-11-21,0,17,0.17
2021-11-22,0,24,0.24
2021-11-23,1,32,0.32
2021-11-24,1,26,0.26
2021-11-25,2,29,0.29
2021-11-26,3,26,0.26
2021-11-27,0,17,0.17
2021-11-28,1,27,0.27
2021-11-29,1,38,0.38
2021-11-30,2,100,1.0
2021-12-01,0,33,0.33
2021-12-02,1,31,0.31
2021-12-03,1,22,0.22
2021-12-04,0,15,0.15
2021-12-05,0,17,0.17
2021-12-06,1,37,0.37
2021-12-07,3,28,0.28
2021-12-08,1,26,0.26
2021-12-09,2,34,0.34
2021-12-10,3,32,0.32
2021-12-11,0,19,0.19
2021-12-12,0,16,0.16
2021-12-13,1,22,0.22
2021-12-14,2,31,0.31
2021-12-15,4,41,0.41
2021-12-16,2,34,0.34
2021-12-17,4,38,0.38
2021-12-18,0,11,0.11
2021-12-19,0,13,0.13
2021-12-20,1,33,0.33
2021-12-21,1,29,0.29
2021-12-22,1,30,0.3
2021-12-23,0,23,0.23
2021-12-24,1,9,0.09
2021-12-25,0,6,0.06
